customer_id,signup_date,channel,tier,signup_month
15321,2024-01-19,Organic,Bronze,2024-01
15322,2024-01-26,Paid Search,Silver,2024-01
15323,2023-05-20,Paid Social,Silver,2023-05
15324,2023-07-29,Paid Search,Silver,2023-07
15325,2023-07-01,Paid Social,Gold,2023-07
15326,2024-01-21,Organic,Bronze,2024-01
15327,2024-05-04,Paid Search,Bronze,2024-05
15328,2023-09-10,Paid Social,Bronze,2023-09
15329,2024-06-10,Paid Search,Bronze,2024-06
15330,2024-07-23,Email,Bronze,2024-07
15331,2024-05-23,Organic,Bronze,2024-05
15332,2024-01-05,Organic,Bronze,2024-01
15333,2023-10-09,Paid Search,Bronze,2023-10
15334,2023-04-18,Paid Social,Bronze,2023-04
15335,2023-08-29,Paid Social,Bronze,2023-08
15336,2024-08-17,Paid Social,Bronze,2024-08
15337,2023-10-13,Referral,Bronze,2023-10
15338,2023-07-10,Paid Social,Bronze,2023-07
15339,2023-05-26,Organic,Bronze,2023-05
15340,2023-03-12,Paid Social,Bronze,2023-03
15341,2023-07-04,Email,Bronze,2023-07
15342,2023-09-27,Paid Search,Bronze,2023-09
15343,2023-09-01,Paid Social,Silver,2023-09
15344,2023-04-09,Paid Social,Bronze,2023-04
15345,2023-08-02,Organic,Bronze,2023-08
15346,2024-05-09,Referral,Bronze,2024-05
15347,2024-01-20,Organic,Bronze,2024-01
15348,2023-10-20,Paid Social,Silver,2023-10
15349,2024-05-01,Paid Search,Bronze,2024-05
15350,2023-10-05,Referral,Bronze,2023-10
15351,2023-11-16,Email,Bronze,2023-11
15352,2024-08-01,Referral,Bronze,2024-08
15353,2023-06-07,Paid Social,Bronze,2023-06
15354,2024-05-19,Organic,Silver,2024-05
15355,2023-06-27,Email,Bronze,2023-06
15356,2023-07-13,Paid Search,Silver,2023-07
15357,2023-05-08,Referral,Bronze,2023-05
15358,2024-04-18,Paid Social,Silver,2024-04
15359,2023-07-07,Paid Search,Bronze,2023-07
15360,2024-01-13,Organic,Bronze,2024-01
15361,2023-02-25,Paid Search,Bronze,2023-02
15362,2023-09-06,Organic,Bronze,2023-09
15363,2023-11-25,Email,Gold,2023-11
15364,2023-06-12,Email,Silver,2023-06
15365,2023-09-20,Email,Silver,2023-09
15366,2023-04-12,Paid Search,Silver,2023-04
15367,2023-05-30,Paid Search,Silver,2023-05
15368,2023-09-11,Paid Social,Bronze,2023-09
15369,2024-01-13,Paid Search,Bronze,2024-01
15370,2023-10-20,Email,Silver,2023-10
15371,2023-02-01,Paid Social,Silver,2023-02
15372,2023-07-05,Paid Search,Bronze,2023-07
15373,2024-07-13,Referral,Bronze,2024-07
15374,2024-02-18,Organic,Bronze,2024-02
15375,2023-10-23,Paid Social,Silver,2023-10
15376,2023-03-25,Organic,Silver,2023-03
15377,2024-02-08,Referral,Bronze,2024-02
15378,2023-08-15,Organic,Gold,2023-08
15379,2024-05-20,Paid Social,Bronze,2024-05
15380,2024-03-15,Paid Search,Bronze,2024-03
15381,2023-05-01,Paid Search,Bronze,2023-05
15382,2024-09-07,Organic,Bronze,2024-09
15383,2023-10-16,Organic,Silver,2023-10
15384,2023-06-22,Organic,Bronze,2023-06
15385,2024-04-09,Organic,Silver,2024-04
15386,2024-02-24,Paid Social,Bronze,2024-02
15387,2023-01-30,Paid Search,Bronze,2023-01
15388,2024-02-15,Organic,Bronze,2024-02
15389,2024-06-18,Organic,Silver,2024-06
15390,2024-02-16,Paid Search,Gold,2024-02
15391,2024-01-01,Organic,Silver,2024-01
15392,2024-06-09,Referral,Bronze,2024-06
15393,2023-08-21,Referral,Bronze,2023-08
15394,2023-04-05,Organic,Bronze,2023-04
15395,2023-04-28,Organic,Bronze,2023-04
15396,2023-06-29,Email,Bronze,2023-06
15397,2023-03-13,Paid Social,Bronze,2023-03
15398,2023-09-02,Organic,Silver,2023-09
15399,2024-01-22,Organic,Silver,2024-01
15400,2023-12-29,Paid Social,Bronze,2023-12
15401,2024-03-11,Organic,Bronze,2024-03
15402,2023-10-13,Referral,Gold,2023-10
15403,2023-08-07,Organic,Bronze,2023-08
15404,2023-09-10,Referral,Bronze,2023-09
15405,2023-09-07,Paid Social,Gold,2023-09
15406,2024-02-08,Organic,Silver,2024-02
15407,2023-06-29,Organic,Bronze,2023-06
15408,2024-02-08,Organic,Bronze,2024-02
15409,2023-11-21,Paid Social,Gold,2023-11
15410,2023-05-11,Paid Search,Gold,2023-05
15411,2024-02-16,Email,Bronze,2024-02
15412,2024-03-27,Email,Gold,2024-03
15413,2024-05-04,Organic,Bronze,2024-05
15414,2023-05-16,Organic,Gold,2023-05
15415,2023-06-03,Organic,Gold,2023-06
15416,2023-11-03,Email,Bronze,2023-11
15417,2023-09-29,Organic,Bronze,2023-09
15418,2024-10-13,Organic,Gold,2024-10
15419,2023-01-22,Email,Silver,2023-01
15420,2023-11-29,Paid Social,Bronze,2023-11
15421,2023-12-20,Paid Social,Bronze,2023-12
15422,2024-01-20,Email,Silver,2024-01
15423,2023-05-26,Organic,Silver,2023-05
15424,2023-11-07,Paid Social,Silver,2023-11
15425,2023-03-10,Organic,Bronze,2023-03
15426,2023-03-14,Paid Social,Bronze,2023-03
15427,2023-07-18,Email,Silver,2023-07
15428,2024-02-24,Email,Silver,2024-02
15429,2023-06-06,Paid Search,Bronze,2023-06
15430,2023-11-08,Paid Search,Bronze,2023-11
15431,2023-06-22,Email,Silver,2023-06
15432,2024-02-09,Organic,Bronze,2024-02
15433,2024-03-02,Paid Social,Bronze,2024-03
15434,2023-08-13,Paid Search,Silver,2023-08
15435,2023-09-21,Paid Search,Bronze,2023-09
15436,2023-11-24,Referral,Silver,2023-11
15437,2024-03-06,Paid Search,Gold,2024-03
15438,2024-04-10,Referral,Bronze,2024-04
15439,2023-10-07,Organic,Silver,2023-10
15440,2023-04-14,Organic,Silver,2023-04
15441,2023-12-29,Email,Bronze,2023-12
15442,2023-10-11,Paid Search,Bronze,2023-10
15443,2023-03-16,Email,Bronze,2023-03
15444,2023-11-17,Organic,Silver,2023-11
15445,2023-07-31,Paid Social,Gold,2023-07
15446,2023-12-24,Paid Search,Silver,2023-12
15447,2023-10-01,Organic,Silver,2023-10
15448,2024-02-16,Organic,Silver,2024-02
15449,2023-09-25,Email,Bronze,2023-09
15450,2023-07-17,Email,Gold,2023-07
15451,2023-11-01,Email,Silver,2023-11
15452,2024-04-26,Organic,Gold,2024-04
15453,2023-07-29,Organic,Silver,2023-07
15454,2023-10-14,Email,Bronze,2023-10
15455,2023-04-17,Paid Search,Gold,2023-04
15456,2023-03-27,Organic,Silver,2023-03
15457,2024-11-21,Organic,Bronze,2024-11
15458,2023-07-30,Paid Search,Bronze,2023-07
15459,2024-05-14,Referral,Bronze,2024-05
15460,2024-06-29,Organic,Bronze,2024-06
15461,2023-07-08,Paid Social,Bronze,2023-07
15462,2024-02-17,Paid Social,Silver,2024-02
15463,2023-04-09,Paid Search,Bronze,2023-04
15464,2023-10-26,Email,Silver,2023-10
15465,2024-02-16,Paid Social,Gold,2024-02
15466,2024-03-12,Email,Bronze,2024-03
15467,2023-12-04,Referral,Bronze,2023-12
15468,2023-03-03,Email,Silver,2023-03
15469,2023-10-18,Referral,Gold,2023-10
15470,2024-03-28,Paid Social,Silver,2024-03
15471,2023-07-31,Paid Social,Bronze,2023-07
15472,2023-08-08,Organic,Gold,2023-08
15473,2023-03-02,Email,Silver,2023-03
15474,2023-05-08,Paid Social,Bronze,2023-05
15475,2024-02-09,Organic,Bronze,2024-02
15476,2024-08-08,Organic,Silver,2024-08
15477,2023-10-09,Paid Search,Silver,2023-10
15478,2024-07-11,Paid Social,Gold,2024-07
15479,2023-07-17,Paid Search,Bronze,2023-07
15480,2023-06-09,Paid Search,Gold,2023-06
15481,2024-01-18,Referral,Silver,2024-01
15482,2023-05-06,Organic,Bronze,2023-05
15483,2023-10-07,Email,Bronze,2023-10
15484,2024-04-03,Organic,Bronze,2024-04
15485,2023-05-26,Email,Silver,2023-05
15486,2023-12-09,Organic,Bronze,2023-12
15487,2023-07-17,Paid Search,Bronze,2023-07
15488,2023-12-23,Email,Silver,2023-12
15489,2023-07-05,Paid Search,Bronze,2023-07
15490,2023-03-17,Organic,Bronze,2023-03
15491,2024-01-07,Paid Social,Bronze,2024-01
15492,2023-10-07,Organic,Silver,2023-10
15493,2023-09-02,Paid Social,Silver,2023-09
15494,2024-01-30,Organic,Bronze,2024-01
15495,2023-11-12,Paid Search,Silver,2023-11
15496,2023-05-27,Paid Social,Gold,2023-05
15497,2024-02-10,Paid Social,Bronze,2024-02
15498,2023-10-06,Paid Social,Silver,2023-10
15499,2023-06-29,Referral,Bronze,2023-06
15500,2023-08-15,Email,Bronze,2023-08
15501,2023-04-01,Paid Social,Silver,2023-04
15502,2023-10-07,Email,Silver,2023-10
15503,2023-12-17,Organic,Bronze,2023-12
15504,2023-11-28,Email,Bronze,2023-11
15505,2024-03-02,Organic,Silver,2024-03
15506,2023-09-17,Organic,Silver,2023-09
15507,2024-07-19,Paid Social,Silver,2024-07
15508,2023-10-21,Organic,Gold,2023-10
15509,2023-09-29,Organic,Silver,2023-09
15510,2023-12-01,Referral,Bronze,2023-12
15511,2023-05-11,Paid Social,Bronze,2023-05
15512,2023-11-03,Email,Bronze,2023-11
15513,2023-10-29,Email,Silver,2023-10
15514,2024-01-25,Organic,Silver,2024-01
15515,2023-09-28,Organic,Bronze,2023-09
15516,2024-02-29,Paid Social,Silver,2024-02
15517,2024-06-29,Organic,Bronze,2024-06
15518,2023-11-10,Organic,Bronze,2023-11
15519,2023-04-12,Paid Social,Silver,2023-04
15520,2024-05-27,Paid Search,Bronze,2024-05
15521,2023-12-15,Organic,Gold,2023-12
15522,2023-08-06,Organic,Bronze,2023-08
15523,2024-01-05,Paid Social,Silver,2024-01
15524,2023-09-14,Email,Silver,2023-09
15525,2024-03-19,Organic,Silver,2024-03
15526,2024-07-27,Referral,Bronze,2024-07
15527,2024-01-31,Paid Search,Bronze,2024-01
15528,2023-10-18,Email,Bronze,2023-10
15529,2023-05-31,Organic,Bronze,2023-05
15530,2023-11-21,Paid Social,Bronze,2023-11
15531,2024-01-17,Organic,Bronze,2024-01
15532,2024-03-29,Email,Bronze,2024-03
15533,2023-11-25,Organic,Bronze,2023-11
15534,2024-04-23,Organic,Bronze,2024-04
15535,2023-09-07,Organic,Silver,2023-09
15536,2023-08-18,Paid Search,Bronze,2023-08
15537,2023-08-30,Paid Social,Silver,2023-08
15538,2023-04-09,Referral,Bronze,2023-04
15539,2024-02-19,Paid Search,Gold,2024-02
15540,2023-10-15,Organic,Silver,2023-10
15541,2023-09-19,Organic,Silver,2023-09
15542,2023-07-24,Paid Search,Bronze,2023-07
15543,2023-09-01,Paid Social,Silver,2023-09
15544,2024-04-04,Paid Search,Bronze,2024-04
15545,2023-12-31,Organic,Silver,2023-12
15546,2023-02-11,Paid Search,Bronze,2023-02
15547,2023-03-11,Organic,Bronze,2023-03
15548,2023-08-30,Organic,Bronze,2023-08
15549,2023-05-15,Email,Silver,2023-05
15550,2024-07-25,Paid Social,Bronze,2024-07
15551,2023-08-02,Paid Social,Bronze,2023-08
15552,2023-07-05,Referral,Silver,2023-07
15553,2023-12-29,Organic,Gold,2023-12
15554,2024-05-14,Paid Search,Silver,2024-05
15555,2023-12-15,Organic,Bronze,2023-12
15556,2023-09-04,Organic,Bronze,2023-09
15557,2024-06-07,Organic,Bronze,2024-06
15558,2024-03-01,Referral,Bronze,2024-03
15559,2023-07-12,Paid Search,Bronze,2023-07
15560,2023-09-30,Email,Bronze,2023-09
15561,2023-05-03,Paid Social,Gold,2023-05
15562,2023-07-23,Paid Search,Bronze,2023-07
15563,2023-10-07,Referral,Silver,2023-10
15564,2023-09-11,Paid Social,Bronze,2023-09
15565,2023-08-03,Email,Bronze,2023-08
15566,2024-02-09,Email,Silver,2024-02
15567,2023-08-24,Organic,Bronze,2023-08
15568,2024-01-04,Paid Social,Bronze,2024-01
15569,2023-11-26,Email,Gold,2023-11
15570,2023-07-24,Email,Bronze,2023-07
15571,2023-11-20,Paid Social,Bronze,2023-11
15572,2023-02-09,Referral,Silver,2023-02
15573,2023-10-29,Email,Silver,2023-10
15574,2023-08-31,Organic,Bronze,2023-08
15575,2024-03-15,Organic,Silver,2024-03
15576,2024-04-21,Referral,Silver,2024-04
15577,2023-04-14,Organic,Bronze,2023-04
15578,2023-09-10,Organic,Silver,2023-09
15579,2023-09-14,Paid Social,Silver,2023-09
15580,2023-09-09,Paid Social,Silver,2023-09
15581,2023-09-28,Referral,Silver,2023-09
15582,2024-05-21,Organic,Silver,2024-05
15583,2024-03-18,Paid Search,Bronze,2024-03
15584,2023-07-30,Referral,Silver,2023-07
15585,2023-08-01,Paid Social,Bronze,2023-08
15586,2024-06-07,Email,Silver,2024-06
15587,2024-03-17,Referral,Bronze,2024-03
15588,2023-08-13,Paid Social,Bronze,2023-08
15589,2023-08-16,Paid Search,Bronze,2023-08
15590,2023-10-29,Paid Social,Bronze,2023-10
15591,2024-08-24,Email,Bronze,2024-08
15592,2024-11-14,Referral,Bronze,2024-11
15593,2023-04-05,Organic,Silver,2023-04
15594,2023-03-18,Paid Social,Gold,2023-03
15595,2023-03-20,Paid Social,Bronze,2023-03
15596,2023-10-28,Organic,Bronze,2023-10
15597,2023-11-11,Organic,Bronze,2023-11
15598,2024-04-17,Paid Social,Silver,2024-04
15599,2023-09-23,Organic,Bronze,2023-09
15600,2023-12-20,Paid Search,Bronze,2023-12
15601,2023-08-07,Organic,Bronze,2023-08
15602,2023-09-18,Paid Social,Bronze,2023-09
15603,2024-01-22,Paid Search,Gold,2024-01
15604,2023-09-15,Referral,Silver,2023-09
15605,2023-10-15,Email,Silver,2023-10
15606,2024-01-15,Paid Social,Bronze,2024-01
15607,2023-08-05,Email,Silver,2023-08
15608,2023-03-25,Organic,Bronze,2023-03
15609,2024-02-05,Paid Search,Bronze,2024-02
15610,2024-01-17,Paid Social,Bronze,2024-01
15611,2023-06-25,Email,Silver,2023-06
15612,2024-02-15,Referral,Bronze,2024-02
15613,2023-05-13,Organic,Silver,2023-05
15614,2023-07-20,Referral,Silver,2023-07
15615,2023-06-14,Organic,Bronze,2023-06
15616,2023-07-10,Organic,Silver,2023-07
15617,2023-10-01,Organic,Silver,2023-10
15618,2023-03-18,Paid Social,Silver,2023-03
15619,2023-07-01,Organic,Bronze,2023-07
15620,2024-01-31,Paid Search,Silver,2024-01
15621,2023-07-12,Email,Bronze,2023-07
15622,2024-03-05,Paid Social,Bronze,2024-03
15623,2024-06-10,Paid Social,Bronze,2024-06
15624,2023-01-04,Organic,Bronze,2023-01
15625,2023-06-24,Organic,Silver,2023-06
15626,2023-12-24,Paid Social,Bronze,2023-12
15627,2023-07-04,Paid Social,Bronze,2023-07
15628,2023-11-02,Paid Social,Silver,2023-11
15629,2024-04-30,Paid Social,Bronze,2024-04
15630,2023-12-25,Organic,Silver,2023-12
15631,2024-05-04,Paid Social,Bronze,2024-05
15632,2023-11-06,Organic,Bronze,2023-11
15633,2023-07-15,Paid Search,Bronze,2023-07
15634,2023-07-14,Paid Search,Bronze,2023-07
15635,2024-02-07,Paid Search,Gold,2024-02
15636,2024-10-09,Organic,Silver,2024-10
15637,2023-06-21,Organic,Silver,2023-06
15638,2023-10-16,Paid Social,Bronze,2023-10
15639,2023-07-28,Organic,Silver,2023-07
15640,2023-06-23,Paid Search,Bronze,2023-06
15641,2023-02-19,Paid Social,Silver,2023-02
15642,2024-04-02,Organic,Silver,2024-04
15643,2023-06-14,Paid Search,Bronze,2023-06
15644,2023-07-22,Paid Search,Bronze,2023-07
15645,2023-06-02,Email,Bronze,2023-06
15646,2024-01-09,Organic,Silver,2024-01
15647,2023-08-23,Email,Bronze,2023-08
15648,2023-12-12,Organic,Silver,2023-12
15649,2023-12-31,Organic,Bronze,2023-12
15650,2024-04-14,Paid Search,Bronze,2024-04
15651,2023-05-23,Organic,Bronze,2023-05
15652,2023-03-02,Paid Search,Silver,2023-03
15653,2023-05-26,Organic,Silver,2023-05
15654,2024-06-14,Paid Search,Bronze,2024-06
15655,2024-02-22,Referral,Bronze,2024-02
15656,2023-06-23,Organic,Bronze,2023-06
15657,2023-08-04,Paid Search,Bronze,2023-08
15658,2023-04-17,Referral,Gold,2023-04
15659,2023-04-02,Organic,Bronze,2023-04
15660,2023-08-11,Paid Social,Bronze,2023-08
15661,2024-06-18,Paid Social,Bronze,2024-06
15662,2023-05-29,Paid Search,Bronze,2023-05
15663,2023-07-11,Email,Bronze,2023-07
15664,2023-07-03,Email,Bronze,2023-07
15665,2023-04-23,Paid Social,Silver,2023-04
15666,2023-11-04,Email,Bronze,2023-11
15667,2024-04-04,Paid Search,Bronze,2024-04
15668,2023-05-08,Paid Search,Bronze,2023-05
15669,2024-01-08,Paid Social,Bronze,2024-01
15670,2024-01-04,Referral,Bronze,2024-01
15671,2024-06-10,Organic,Bronze,2024-06
15672,2023-12-10,Organic,Silver,2023-12
15673,2024-02-07,Email,Silver,2024-02
15674,2024-07-04,Organic,Bronze,2024-07
15675,2023-10-08,Organic,Silver,2023-10
15676,2023-11-19,Paid Social,Silver,2023-11
15677,2024-05-26,Organic,Bronze,2024-05
15678,2023-04-30,Paid Search,Bronze,2023-04
15679,2023-05-12,Paid Search,Bronze,2023-05
15680,2024-05-25,Paid Social,Bronze,2024-05
15681,2023-07-27,Paid Search,Bronze,2023-07
15682,2023-02-23,Paid Search,Silver,2023-02
15683,2023-10-21,Paid Social,Silver,2023-10
15684,2023-08-19,Paid Search,Bronze,2023-08
15685,2024-04-14,Organic,Bronze,2024-04
15686,2023-10-22,Organic,Bronze,2023-10
15687,2023-06-29,Organic,Silver,2023-06
15688,2023-02-18,Organic,Silver,2023-02
15689,2023-08-31,Paid Search,Bronze,2023-08
15690,2023-04-11,Organic,Bronze,2023-04
15691,2023-11-26,Paid Social,Gold,2023-11
15692,2024-01-21,Email,Silver,2024-01
15693,2023-05-01,Email,Silver,2023-05
15694,2024-03-05,Organic,Bronze,2024-03
15695,2024-02-16,Paid Search,Silver,2024-02
15696,2023-03-08,Paid Search,Bronze,2023-03
15697,2023-07-08,Organic,Bronze,2023-07
15698,2023-02-10,Organic,Silver,2023-02
15699,2023-06-24,Organic,Bronze,2023-06
15700,2023-11-05,Paid Search,Bronze,2023-11
15701,2024-04-10,Referral,Bronze,2024-04
15702,2023-09-11,Paid Search,Bronze,2023-09
15703,2023-05-12,Paid Social,Bronze,2023-05
15704,2023-07-23,Paid Search,Silver,2023-07
15705,2023-12-30,Organic,Bronze,2023-12
15706,2023-09-16,Paid Social,Bronze,2023-09
15707,2023-07-18,Paid Search,Bronze,2023-07
15708,2024-08-05,Organic,Bronze,2024-08
15709,2024-11-18,Organic,Silver,2024-11
15710,2023-04-06,Organic,Gold,2023-04
15711,2023-11-21,Organic,Bronze,2023-11
15712,2023-06-26,Referral,Silver,2023-06
15713,2023-06-02,Organic,Silver,2023-06
15714,2024-04-07,Referral,Bronze,2024-04
15715,2023-09-30,Paid Social,Silver,2023-09
15716,2023-12-06,Email,Bronze,2023-12
15717,2024-01-13,Paid Search,Bronze,2024-01
15718,2024-05-30,Paid Search,Gold,2024-05
15719,2023-10-30,Organic,Bronze,2023-10
15720,2023-07-26,Paid Social,Bronze,2023-07
15721,2024-08-23,Paid Search,Silver,2024-08
15722,2024-01-01,Paid Social,Bronze,2024-01
15723,2024-04-11,Paid Social,Bronze,2024-04
15724,2023-09-13,Paid Social,Bronze,2023-09
15725,2023-11-27,Organic,Bronze,2023-11
15726,2023-03-22,Email,Silver,2023-03
15727,2023-03-06,Email,Silver,2023-03
15728,2023-06-01,Email,Bronze,2023-06
15729,2023-12-05,Organic,Silver,2023-12
15730,2023-06-27,Organic,Gold,2023-06
15731,2023-09-14,Paid Search,Bronze,2023-09
15732,2023-06-17,Paid Social,Silver,2023-06
15733,2024-02-08,Paid Social,Bronze,2024-02
15734,2023-09-09,Email,Bronze,2023-09
15735,2023-07-11,Email,Silver,2023-07
15736,2023-11-05,Paid Search,Silver,2023-11
15737,2023-08-05,Paid Social,Bronze,2023-08
15738,2024-04-17,Organic,Gold,2024-04
15739,2023-12-14,Organic,Gold,2023-12
15740,2023-02-27,Email,Bronze,2023-02
15741,2024-03-23,Paid Social,Silver,2024-03
15742,2023-06-17,Referral,Silver,2023-06
15743,2023-10-11,Paid Social,Bronze,2023-10
15744,2023-07-24,Email,Bronze,2023-07
15745,2023-10-04,Paid Search,Bronze,2023-10
15746,2023-11-30,Organic,Bronze,2023-11
15747,2023-08-09,Email,Bronze,2023-08
15748,2023-02-11,Email,Bronze,2023-02
15749,2024-04-19,Organic,Silver,2024-04
15750,2024-05-21,Paid Social,Bronze,2024-05
15751,2023-10-18,Referral,Bronze,2023-10
15752,2023-04-22,Organic,Gold,2023-04
15753,2023-11-04,Email,Gold,2023-11
15754,2024-04-22,Email,Bronze,2024-04
15755,2024-04-03,Paid Social,Bronze,2024-04
15756,2023-03-21,Paid Search,Silver,2023-03
15757,2023-12-25,Paid Social,Bronze,2023-12
15758,2023-10-31,Paid Search,Bronze,2023-10
15759,2024-05-04,Organic,Gold,2024-05
15760,2023-12-02,Email,Bronze,2023-12
15761,2023-08-27,Paid Social,Silver,2023-08
15762,2023-01-19,Organic,Gold,2023-01
15763,2024-06-24,Paid Social,Bronze,2024-06
15764,2023-04-27,Organic,Bronze,2023-04
15765,2023-05-01,Email,Silver,2023-05
15766,2023-11-29,Paid Social,Bronze,2023-11
15767,2023-10-16,Paid Social,Bronze,2023-10
15768,2023-11-01,Paid Social,Silver,2023-11
15769,2023-09-30,Paid Social,Bronze,2023-09
15770,2023-08-21,Organic,Bronze,2023-08
15771,2024-07-03,Paid Social,Bronze,2024-07
15772,2023-09-21,Paid Social,Bronze,2023-09
15773,2023-05-06,Organic,Bronze,2023-05
15774,2023-06-14,Email,Silver,2023-06
15775,2024-04-12,Paid Social,Silver,2024-04
15776,2024-07-13,Paid Search,Gold,2024-07
15777,2023-06-16,Paid Social,Silver,2023-06
15778,2023-02-04,Referral,Silver,2023-02
15779,2023-07-28,Paid Social,Silver,2023-07
15780,2024-07-21,Paid Social,Bronze,2024-07
15781,2024-02-09,Organic,Bronze,2024-02
15782,2024-03-09,Paid Search,Bronze,2024-03
15783,2024-01-29,Organic,Bronze,2024-01
15784,2023-11-01,Paid Social,Bronze,2023-11
15785,2024-06-15,Paid Social,Bronze,2024-06
15786,2023-10-30,Paid Social,Silver,2023-10
15787,2023-01-17,Referral,Bronze,2023-01
15788,2024-03-15,Paid Search,Bronze,2024-03
15789,2023-12-21,Organic,Bronze,2023-12
15790,2023-08-18,Paid Search,Bronze,2023-08
15791,2024-03-25,Organic,Bronze,2024-03
15792,2023-10-14,Paid Social,Silver,2023-10
15793,2023-08-20,Paid Search,Bronze,2023-08
15794,2023-05-07,Paid Search,Bronze,2023-05
15795,2023-06-01,Email,Bronze,2023-06
15796,2024-04-06,Organic,Bronze,2024-04
15797,2023-12-04,Organic,Bronze,2023-12
15798,2023-09-20,Organic,Bronze,2023-09
15799,2024-03-06,Paid Social,Silver,2024-03
15800,2023-10-30,Paid Search,Bronze,2023-10
15801,2023-11-30,Paid Social,Silver,2023-11
15802,2023-07-27,Paid Social,Bronze,2023-07
15803,2023-09-07,Paid Search,Silver,2023-09
15804,2023-04-29,Email,Bronze,2023-04
15805,2024-06-07,Paid Search,Bronze,2024-06
15806,2023-08-28,Paid Social,Gold,2023-08
15807,2023-12-07,Paid Social,Gold,2023-12
15808,2024-01-13,Organic,Bronze,2024-01
15809,2023-12-26,Paid Search,Bronze,2023-12
15810,2023-11-17,Paid Search,Bronze,2023-11
15811,2023-12-05,Email,Bronze,2023-12
15812,2023-04-30,Organic,Bronze,2023-04
15813,2023-10-01,Paid Search,Bronze,2023-10
15814,2023-06-12,Paid Search,Silver,2023-06
15815,2024-05-12,Organic,Silver,2024-05
15816,2023-11-27,Email,Silver,2023-11
15817,2023-09-27,Organic,Bronze,2023-09
15818,2023-03-03,Paid Search,Silver,2023-03
15819,2023-12-02,Paid Search,Bronze,2023-12
15820,2023-11-04,Email,Silver,2023-11
15821,2023-09-24,Referral,Bronze,2023-09
15822,2024-05-10,Paid Search,Silver,2024-05
15823,2024-01-02,Referral,Bronze,2024-01
15824,2023-12-31,Email,Bronze,2023-12
15825,2023-11-21,Email,Silver,2023-11
15826,2024-01-29,Referral,Bronze,2024-01
15827,2023-09-17,Organic,Silver,2023-09
15828,2024-04-01,Paid Search,Silver,2024-04
15829,2024-04-08,Paid Social,Bronze,2024-04
15830,2023-05-01,Email,Bronze,2023-05
15831,2023-08-18,Organic,Bronze,2023-08
15832,2023-07-02,Paid Search,Bronze,2023-07
15833,2023-12-04,Email,Gold,2023-12
15834,2024-02-06,Paid Search,Silver,2024-02
